,Route ID,Difference
2209,169,0 days 00:06:03
2210,169,0 days 00:05:42
2211,169,0 days 00:05:55
2212,169,0 days 00:06:42
2213,169,0 days 00:06:52
2214,169,0 days 00:08:06
2215,169,0 days 00:09:11
2216,169,0 days 00:08:28
2217,169,0 days 00:08:36
2218,169,0 days 00:09:16
2219,169,0 days 00:09:49
2220,169,0 days 00:00:17
2221,169,0 days 00:03:04
2222,169,0 days 00:03:21
2223,169,0 days 00:03:54
2224,169,0 days 00:04:07
2225,169,0 days 00:04:12
2226,169,0 days 00:04:25
2227,169,0 days 00:03:43
2228,169,0 days 00:00:49
2229,169,0 days 00:01:37
2230,169,0 days 00:01:01
2231,169,0 days 00:00:33
2232,169,0 days 00:01:03
2233,169,0 days 00:00:57
2234,169,0 days 00:00:03
2235,169,0 days 00:00:23
2236,169,0 days 00:00:22
2237,169,0 days 00:00:02
2238,169,0 days 00:01:14
2239,169,0 days 00:01:21
2240,169,0 days 00:00:31
2241,169,0 days 00:00:10
2242,169,0 days 00:00:15
2243,169,0 days 00:00:09
2244,169,0 days 00:00:27
2245,169,0 days 00:00:55
2246,169,0 days 00:01:13
2247,169,0 days 00:01:53
2248,169,0 days 00:02:03
2249,169,0 days 00:02:07
2250,169,0 days 00:02:39
2251,169,0 days 00:02:27
2252,169,0 days 00:00:03
2253,169,0 days 00:01:02
2254,169,0 days 00:01:52
2255,169,0 days 00:02:22
2256,169,0 days 00:02:15
2257,169,0 days 00:01:53
2258,169,0 days 00:01:34
2259,169,0 days 00:01:41
2260,169,0 days 00:00:02
2261,169,0 days 00:01:06
2262,169,0 days 00:00:03
2263,169,0 days 00:00:40
2264,169,0 days 00:01:18
2265,169,0 days 00:00:10
2266,169,0 days 00:00:03
2267,169,0 days 00:00:43
2268,169,0 days 00:00:32
2269,169,0 days 00:00:02
2270,169,0 days 00:00:54
2271,169,0 days 00:01:35
2272,169,0 days 00:01:00
2273,169,0 days 00:00:24
2274,169,0 days 00:00:41
2275,169,0 days 00:01:45
2276,169,0 days 00:02:12
2277,169,0 days 00:02:36
2278,169,0 days 00:01:48
2279,169,0 days 00:02:00
2280,169,0 days 00:02:24
2281,169,0 days 00:03:05
2282,169,0 days 00:03:41
2283,169,0 days 00:00:07
2284,169,0 days 00:01:55
2285,169,0 days 00:02:34
2286,169,0 days 00:03:07
2287,169,0 days 00:03:07
2288,169,0 days 00:02:59
2289,169,0 days 00:03:38
2290,169,0 days 00:03:52
2291,169,0 days 00:01:04
2292,169,0 days 00:01:56
2293,169,0 days 00:02:39
2294,169,0 days 00:02:37
2295,169,0 days 00:02:51
2296,169,0 days 00:02:17
2297,169,0 days 00:03:35
2298,169,0 days 00:04:10
2299,169,0 days 00:03:48
2300,169,0 days 00:04:16
2301,169,0 days 00:05:02
2302,169,0 days 00:04:16
2303,169,0 days 00:03:38
2304,169,0 days 00:03:47
2305,169,0 days 00:04:23
2306,169,0 days 00:05:11
2307,169,0 days 00:05:03
2308,169,0 days 00:05:16
2309,169,0 days 00:04:30
2310,169,0 days 00:04:56
2311,169,0 days 00:05:21
2312,169,0 days 00:05:59
2313,169,0 days 00:06:10
2314,169,0 days 00:00:05
2315,169,0 days 00:04:11
2316,169,0 days 00:04:49
2317,169,0 days 00:06:23
2318,169,0 days 00:06:11
2319,169,0 days 00:09:09
2320,169,0 days 00:10:01
2321,169,0 days 00:09:33
2322,169,0 days 00:07:29
2323,169,0 days 00:08:19
2324,169,0 days 00:10:49
2325,169,0 days 00:11:45
2326,169,0 days 00:13:43
2327,169,0 days 00:14:51
2328,169,0 days 00:13:49
2329,169,0 days 00:15:06
2330,169,0 days 00:15:37
2331,169,0 days 00:14:47
2332,169,0 days 00:15:50
2333,169,0 days 00:16:48
2334,169,0 days 00:17:00
2335,169,0 days 00:16:01
2336,169,0 days 00:16:16
2337,169,0 days 00:17:26
2338,169,0 days 00:17:47
2339,169,0 days 00:18:35
2340,169,0 days 00:18:59
2341,169,0 days 00:20:25
2342,169,0 days 00:21:36
2343,169,0 days 00:22:13
2344,169,0 days 00:22:40
2345,169,0 days 00:00:02
2346,169,0 days 00:02:33
2347,169,0 days 00:04:07
2348,169,0 days 00:04:08
2349,169,0 days 00:06:37
2350,169,0 days 00:06:46
2351,169,0 days 00:05:26
2352,169,0 days 00:02:38
2353,169,0 days 00:04:16
2354,169,0 days 00:03:48
2355,169,0 days 00:04:13
2356,169,0 days 00:04:16
2357,169,0 days 00:02:56
2358,169,0 days 00:02:26
2359,169,0 days 00:02:08
2360,169,0 days 00:00:31
2361,169,0 days 00:00:48
2362,169,0 days 00:01:22
2363,169,0 days 00:01:29
2364,169,0 days 00:00:26
2365,169,0 days 00:00:03
2366,169,0 days 00:00:03
2367,169,0 days 00:00:02
2368,169,0 days 00:00:21
2369,169,0 days 00:00:02
2370,169,0 days 00:00:11
2371,169,0 days 00:01:09
2372,169,0 days 00:00:44
2373,169,0 days 00:00:48
2374,169,0 days 00:02:51
2375,169,0 days 00:03:20
2376,169,0 days 00:01:50
2377,169,0 days 00:02:52
2378,169,0 days 00:03:42
2379,169,0 days 00:04:13
2380,169,0 days 00:00:42
2381,169,0 days 00:01:37
2382,169,0 days 00:00:59
2383,169,0 days 00:01:47
2384,169,0 days 00:02:24
2385,169,0 days 00:02:19
2386,169,0 days 00:00:54
2387,169,-1 days +23:58:59
2388,169,0 days 00:00:03
2389,169,0 days 00:00:18
2390,169,-1 days +23:59:58
2391,169,0 days 00:01:26
2392,169,0 days 00:02:08
2393,169,0 days 00:03:08
2394,169,0 days 00:01:57
2395,169,0 days 00:02:22
2396,169,0 days 00:02:33
2397,169,0 days 00:03:04
2398,169,0 days 00:03:58
2399,169,0 days 00:05:19
2400,169,0 days 00:05:31
2401,169,0 days 00:05:26
2402,169,0 days 00:06:55
2403,169,0 days 00:06:18
2404,169,0 days 00:00:04
2405,169,0 days 00:01:06
2406,169,0 days 00:01:15
2407,169,0 days 00:02:22
2408,169,0 days 00:01:28
2409,169,0 days 00:02:38
2410,169,0 days 00:02:27
2411,169,0 days 00:02:53
2412,169,0 days 00:00:03
2413,169,0 days 00:01:23
2414,169,0 days 00:00:42
2415,169,0 days 00:01:02
2416,169,0 days 00:01:56
2417,169,0 days 00:00:48
2418,169,0 days 00:00:07
2419,169,0 days 00:00:03
2420,169,0 days 00:00:10
2421,169,0 days 00:00:03
2422,169,0 days 00:00:04
2423,169,0 days 00:00:09
2424,169,0 days 00:00:31
2425,169,0 days 00:00:36
2426,169,0 days 00:01:33
2427,169,0 days 00:01:36
2428,169,0 days 00:02:40
2429,169,0 days 00:03:34
2430,169,0 days 00:04:10
2431,169,0 days 00:04:58
2432,169,0 days 00:06:08
2433,169,0 days 00:07:18
2434,169,0 days 00:08:10
2435,169,0 days 00:08:07
2436,169,0 days 00:00:03
2437,169,0 days 00:01:43
2438,169,0 days 00:03:11
2439,169,0 days 00:02:01
2440,169,0 days 00:03:24
2441,169,0 days 00:03:16
2442,169,0 days 00:03:56
2443,169,0 days 00:00:23
2444,169,0 days 00:02:32
2445,169,0 days 00:01:21
2446,169,0 days 00:01:58
2447,169,0 days 00:02:53
2448,169,0 days 00:02:42
2449,169,0 days 00:01:59
2450,169,0 days 00:01:28
2451,169,0 days 00:01:49
2452,169,0 days 00:00:27
2453,169,0 days 00:01:35
2454,169,0 days 00:02:06
2455,169,0 days 00:02:48
2456,169,0 days 00:02:11
2457,169,0 days 00:02:34
2458,169,0 days 00:01:50
2459,169,0 days 00:02:11
2460,169,0 days 00:03:39
2461,169,0 days 00:03:57
2462,169,0 days 00:04:48
2463,169,0 days 00:04:27
2464,169,0 days 00:04:58
2465,169,0 days 00:05:49
2466,169,0 days 00:06:38
2467,169,0 days 00:00:03
2468,169,0 days 00:02:28
2469,169,0 days 00:03:41
2470,169,0 days 00:03:00
2471,169,0 days 00:04:24
2472,169,0 days 00:05:18
2473,169,0 days 00:03:47
2474,169,0 days 00:00:05
2475,169,0 days 00:01:44
2476,169,0 days 00:00:48
2477,169,0 days 00:01:10
2478,169,0 days 00:01:52
2479,169,0 days 00:01:55
2480,169,0 days 00:00:40
2481,169,-1 days +23:59:59
2482,169,0 days 00:00:06
2483,169,0 days 00:00:04
2484,169,0 days 00:02:39
2485,169,0 days 00:03:33
2486,169,0 days 00:04:04
2487,169,0 days 00:03:16
2488,169,0 days 00:03:56
2489,169,0 days 00:03:32
2490,169,0 days 00:04:13
2491,169,0 days 00:05:17
2492,169,0 days 00:05:42
2493,169,0 days 00:06:35
2494,169,0 days 00:06:05
2495,169,0 days 00:05:48
2496,169,0 days 00:06:50
2497,169,0 days 00:06:57
2498,169,0 days 00:00:04
2499,169,0 days 00:03:08
2500,169,0 days 00:06:28
2501,169,0 days 00:06:18
2502,169,0 days 00:08:08
2503,169,0 days 00:08:50
2504,169,0 days 00:07:27
2505,169,0 days 00:03:29
2506,169,0 days 00:05:05
2507,169,0 days 00:04:15
2508,169,0 days 00:04:52
2509,169,0 days 00:05:34
2510,169,0 days 00:04:36
2511,169,0 days 00:03:49
2512,169,0 days 00:03:23
2513,169,0 days 00:03:35
2514,169,0 days 00:02:05
2515,169,0 days 00:01:46
2516,169,0 days 00:02:15
2517,169,0 days 00:02:30
2518,169,0 days 00:01:49
2519,169,0 days 00:02:34
2520,169,0 days 00:01:59
2521,169,0 days 00:01:53
2522,169,0 days 00:01:54
2523,169,0 days 00:02:13
2524,169,0 days 00:03:03
2525,169,0 days 00:03:53
2526,169,0 days 00:03:43
2527,169,0 days 00:04:21
2528,169,0 days 00:04:50
2529,169,0 days 00:00:02
2530,169,0 days 00:03:04
2531,169,0 days 00:04:02
2532,169,0 days 00:03:29
2533,169,0 days 00:04:56
2534,169,0 days 00:06:03
2535,169,0 days 00:07:03
2536,169,0 days 00:03:38
2537,169,0 days 00:05:59
2538,169,0 days 00:06:15
2539,169,0 days 00:05:59
2540,169,0 days 00:07:16
2541,169,0 days 00:06:40
2542,169,0 days 00:05:30
2543,169,0 days 00:04:18
2544,169,0 days 00:04:40
2545,169,0 days 00:04:30
2546,169,0 days 00:05:24
2547,169,0 days 00:06:06
2548,169,0 days 00:05:42
2549,169,0 days 00:04:41
2550,169,0 days 00:04:53
2551,169,0 days 00:03:48
2552,169,0 days 00:03:54
2553,169,0 days 00:04:31
2554,169,0 days 00:04:48
2555,169,0 days 00:03:59
2556,169,0 days 00:04:04
2557,169,0 days 00:05:24
2558,169,0 days 00:06:35
2559,169,0 days 00:07:11
2560,169,0 days 00:00:02
2561,169,0 days 00:00:57
2562,169,0 days 00:01:33
2563,169,0 days 00:01:11
2564,169,0 days 00:01:20
2565,169,0 days 00:01:51
2566,169,0 days 00:00:55
2567,169,0 days 00:00:01
2568,169,0 days 00:00:56
2569,169,0 days 00:00:43
2570,169,0 days 00:00:20
2571,169,0 days 00:00:47
2572,169,0 days 00:00:44
2573,169,0 days 00:00:02
2574,169,0 days 00:00:09
2575,169,0 days 00:00:04
2576,169,0 days 00:00:02
2577,169,0 days 00:00:02
2578,169,0 days 00:00:11
2579,169,0 days 00:00:02
2580,169,0 days 00:00:01
2581,169,0 days 00:00:37
2582,169,0 days 00:00:04
2583,169,0 days 00:00:51
2584,169,0 days 00:00:28
2585,169,0 days 00:00:01
2586,169,0 days 00:00:06
2587,169,0 days 00:00:03
2588,169,0 days 00:00:47
2589,169,0 days 00:01:19
2590,169,0 days 00:00:04
2591,169,0 days 00:00:36
2592,169,0 days 00:00:58
2593,169,0 days 00:00:03
2594,169,0 days 00:00:51
2595,169,0 days 00:00:31
2596,169,0 days 00:00:41
2597,169,0 days 00:00:05
2598,169,0 days 00:01:08
2599,169,0 days 00:02:01
2600,169,0 days 00:02:33
2601,169,0 days 00:01:28
2602,169,0 days 00:00:27
2603,169,0 days 00:00:37
2604,169,0 days 00:00:10
2605,169,0 days 00:00:05
2606,169,0 days 00:00:46
2607,169,0 days 00:01:14
2608,169,0 days 00:01:06
2609,169,0 days 00:00:07
2610,169,0 days 00:00:16
2611,169,0 days 00:00:14
2612,169,0 days 00:00:05
2613,169,0 days 00:01:26
2614,169,0 days 00:01:41
2615,169,0 days 00:00:30
2616,169,0 days 00:00:01
2617,169,0 days 00:00:39
2618,169,0 days 00:00:31
2619,169,0 days 00:01:07
2620,169,0 days 00:01:45
2621,169,0 days 00:02:54
2622,169,0 days 00:01:42
2623,169,0 days 00:03:42
2624,169,0 days 00:03:15
2625,169,0 days 00:02:59
2626,169,0 days 00:00:12
2627,169,0 days 00:01:42
2628,169,0 days 00:03:34
2629,169,0 days 00:03:19
2630,169,0 days 00:03:45
2631,169,0 days 00:03:19
2632,169,0 days 00:02:37
2633,169,0 days 00:01:56
2634,169,0 days 00:02:20
2635,169,0 days 00:01:51
2636,169,0 days 00:02:25
2637,169,0 days 00:03:12
2638,169,0 days 00:03:25
2639,169,0 days 00:02:27
2640,169,0 days 00:02:35
2641,169,0 days 00:02:37
2642,169,0 days 00:03:08
2643,169,0 days 00:04:27
2644,169,0 days 00:03:29
2645,169,0 days 00:02:41
2646,169,0 days 00:04:03
2647,169,0 days 00:04:32
2648,169,0 days 00:04:33
2649,158,0 days 00:00:02
2650,158,0 days 00:00:03
2651,158,0 days 00:00:38
2652,158,0 days 00:00:12
2653,158,0 days 00:01:27
2654,158,0 days 00:01:48
2655,158,0 days 00:02:54
2656,158,0 days 00:02:37
2657,158,0 days 00:02:37
2658,158,0 days 00:02:25
2659,158,0 days 00:01:48
2660,158,0 days 00:02:45
2661,158,0 days 00:00:27
2662,158,0 days 00:00:04
2663,158,0 days 00:01:05
2664,158,0 days 00:01:38
2665,158,0 days 00:02:04
2666,158,0 days 00:01:59
2667,158,0 days 00:01:03
2668,158,0 days 00:00:53
2669,158,0 days 00:00:03
2670,158,0 days 00:00:05
2671,158,0 days 00:00:46
2672,158,0 days 00:00:01
2673,158,0 days 00:00:03
2674,158,0 days 00:00:40
2675,158,0 days 00:00:12
2676,158,0 days 00:00:40
2677,158,0 days 00:00:11
2678,158,0 days 00:01:00
2679,158,0 days 00:00:58
2680,158,0 days 00:01:39
2681,158,0 days 00:00:13
2682,158,0 days 00:00:56
2683,158,0 days 00:01:49
2684,158,0 days 00:04:53
2685,158,0 days 00:06:08
2686,158,0 days 00:06:02
2687,158,0 days 00:07:16
2688,158,0 days 00:08:01
2689,158,0 days 00:06:59
2690,158,0 days 00:07:02
2691,158,0 days 00:07:16
2692,158,0 days 00:07:19
2693,158,0 days 00:08:33
2694,158,0 days 00:00:03
2695,158,0 days 00:00:41
2696,158,0 days 00:01:29
2697,158,0 days 00:02:05
2698,158,0 days 00:01:35
2699,158,0 days 00:03:25
2700,158,0 days 00:02:48
2701,158,0 days 00:02:44
2702,158,0 days 00:02:52
2703,158,0 days 00:02:18
2704,158,0 days 00:01:06
2705,158,0 days 00:00:02
2706,158,0 days 00:01:30
2707,158,0 days 00:04:17
2708,158,0 days 00:05:43
2709,158,0 days 00:07:41
2710,158,0 days 00:07:19
2711,158,0 days 00:06:37
2712,158,0 days 00:07:28
2713,158,0 days 00:07:13
2714,158,0 days 00:07:20
2715,158,0 days 00:07:11
2716,158,0 days 00:07:01
2717,158,0 days 00:06:39
2718,158,0 days 00:06:53
2719,158,0 days 00:07:53
2720,158,0 days 00:09:39
2721,158,0 days 00:04:54
2722,158,0 days 00:08:34
2723,158,0 days 00:10:03
2724,158,0 days 00:09:33
2725,158,0 days 00:07:36
2726,158,0 days 00:08:34
2727,158,0 days 00:08:05
2728,158,0 days 00:08:16
2729,158,0 days 00:08:15
2730,158,0 days 00:09:42
2731,158,0 days 00:10:50
2732,158,0 days 00:11:16
2733,158,0 days 00:11:11
2734,158,0 days 00:13:26
2735,158,0 days 00:00:10
2736,158,0 days 00:01:07
2737,158,0 days 00:01:13
2738,158,0 days 00:01:24
2739,158,0 days 00:02:09
2740,158,0 days 00:01:35
2741,158,0 days 00:01:00
2742,158,0 days 00:01:38
2743,158,0 days 00:00:59
2744,158,0 days 00:00:22
2745,158,0 days 00:00:03
2746,158,0 days 00:01:54
2747,158,0 days 00:01:51
2748,158,0 days 00:07:19
2749,158,0 days 00:09:35
2750,158,0 days 00:10:18
2751,158,0 days 00:08:50
2752,158,0 days 00:09:15
2753,158,0 days 00:08:43
2754,158,0 days 00:08:13
2755,158,0 days 00:07:58
2756,158,0 days 00:07:39
2757,158,0 days 00:07:05
2758,158,0 days 00:07:05
2759,158,0 days 00:07:47
2760,148,0 days 00:06:07
2761,148,0 days 00:07:56
2762,148,0 days 00:03:35
2763,148,0 days 00:03:05
2764,148,0 days 00:03:31
2765,148,0 days 00:03:18
2766,148,0 days 00:02:09
2767,148,0 days 00:02:43
2768,148,0 days 00:03:19
2769,148,0 days 00:03:57
2770,148,0 days 00:04:22
2771,148,0 days 00:05:30
2772,148,0 days 00:05:18
2773,148,0 days 00:05:09
2774,148,0 days 00:04:59
2775,148,0 days 00:03:54
2776,148,0 days 00:05:17
2777,148,0 days 00:06:13
2778,148,0 days 00:07:16
2779,148,0 days 00:09:09
2780,148,0 days 00:00:02
2781,148,0 days 00:00:47
2782,148,0 days 00:01:26
2783,148,0 days 00:01:38
2784,148,0 days 00:01:56
2785,148,0 days 00:01:55
2786,148,0 days 00:01:27
2787,148,0 days 00:00:50
2788,148,0 days 00:02:03
2789,148,0 days 00:00:50
2790,148,0 days 00:00:03
2791,148,0 days 00:00:31
2792,148,0 days 00:01:09
2793,148,0 days 00:00:03
2794,148,0 days 00:00:38
2795,148,0 days 00:00:35
2796,148,0 days 00:00:37
2797,148,-1 days +23:59:55
2798,148,0 days 00:01:00
2799,148,0 days 00:02:02
2800,148,0 days 00:00:47
2801,148,0 days 00:01:59
2802,148,0 days 00:01:38
2803,148,0 days 00:03:37
2804,148,0 days 00:03:30
2805,148,0 days 00:04:03
2806,148,0 days 00:03:45
2807,148,0 days 00:03:12
2808,148,0 days 00:03:50
2809,148,0 days 00:03:49
2810,148,0 days 00:04:37
2811,148,0 days 00:05:32
2812,148,0 days 00:06:37
2813,148,0 days 00:07:26
2814,148,0 days 00:00:02
2815,148,0 days 00:00:47
2816,148,0 days 00:00:12
2817,148,0 days 00:00:02
2818,148,0 days 00:00:56
2819,148,0 days 00:00:36
2820,148,0 days 00:00:31
2821,148,0 days 00:00:50
2822,148,0 days 00:01:10
2823,148,0 days 00:01:32
2824,148,0 days 00:01:45
2825,148,0 days 00:00:52
2826,148,0 days 00:01:16
2827,148,0 days 00:02:20
2828,148,0 days 00:02:11
2829,148,0 days 00:02:40
2830,148,0 days 00:03:14
2831,148,0 days 00:03:29
2832,148,0 days 00:03:09
2833,148,0 days 00:02:41
2834,148,0 days 00:03:26
2835,148,0 days 00:03:07
2836,148,0 days 00:01:47
2837,148,0 days 00:03:13
2838,148,0 days 00:03:22
2839,148,0 days 00:02:42
2840,148,0 days 00:03:44
2841,148,0 days 00:03:52
2842,148,0 days 00:04:03
2843,148,0 days 00:03:22
2844,148,0 days 00:04:28
2845,148,0 days 00:03:46
2846,148,0 days 00:01:52
2847,148,0 days 00:03:03
2848,148,0 days 00:04:55
2849,148,0 days 00:04:52
2850,148,0 days 00:05:48
2851,148,0 days 00:05:49
2852,148,0 days 00:04:39
2853,148,0 days 00:04:59
2854,148,0 days 00:04:27
2855,148,0 days 00:05:36
2856,148,0 days 00:06:42
2857,148,0 days 00:07:42
2858,148,0 days 00:08:39
2859,148,0 days 00:01:45
2860,148,0 days 00:02:57
2861,148,0 days 00:02:32
2862,148,0 days 00:02:51
2863,148,0 days 00:02:07
2864,148,0 days 00:03:28
2865,148,0 days 00:02:32
2866,148,0 days 00:02:37
2867,148,0 days 00:02:20
2868,148,0 days 00:01:56
2869,148,0 days 00:01:37
2870,148,0 days 00:02:23
2871,148,0 days 00:01:06
2872,148,0 days 00:01:21
2873,148,0 days 00:00:16
2874,148,0 days 00:01:04
2875,148,0 days 00:00:43
2876,148,0 days 00:02:16
2877,148,0 days 00:02:36
2878,148,0 days 00:02:23
2879,148,0 days 00:02:27
2880,148,0 days 00:01:45
2881,148,0 days 00:02:08
2882,148,0 days 00:01:29
2883,148,0 days 00:00:05
2884,148,0 days 00:02:47
2885,148,0 days 00:03:06
2886,148,0 days 00:03:31
2887,148,0 days 00:04:31
2888,148,0 days 00:04:43
2889,148,0 days 00:04:49
2890,148,0 days 00:04:16
2891,148,0 days 00:05:06
2892,148,0 days 00:04:23
2893,148,0 days 00:03:06
2894,148,0 days 00:04:06
2895,148,0 days 00:03:34
2896,148,0 days 00:05:48
2897,148,0 days 00:05:20
2898,148,0 days 00:05:54
2899,148,0 days 00:05:21
2900,148,0 days 00:04:55
2901,148,0 days 00:04:46
2902,148,0 days 00:03:06
2903,148,0 days 00:03:48
2904,148,0 days 00:03:41
2905,148,0 days 00:04:13
2906,148,0 days 00:05:45
2907,148,0 days 00:00:17
2908,148,0 days 00:02:00
2909,148,0 days 00:01:52
2910,148,0 days 00:01:31
2911,148,0 days 00:02:37
2912,148,0 days 00:01:37
2913,148,0 days 00:02:35
2914,148,0 days 00:03:16
2915,148,0 days 00:02:19
2916,148,0 days 00:02:51
2917,148,0 days 00:02:36
2918,148,0 days 00:02:54
2919,148,0 days 00:01:09
2920,148,0 days 00:01:41
2921,148,0 days 00:01:08
2922,148,0 days 00:01:20
2923,148,0 days 00:01:27
2924,148,0 days 00:01:29
2925,148,0 days 00:01:21
2926,148,0 days 00:00:36
2927,148,0 days 00:01:19
2928,148,0 days 00:00:37
2929,148,0 days 00:00:03
2930,148,0 days 00:01:17
2931,148,0 days 00:02:03
2932,148,0 days 00:01:06
2933,148,0 days 00:01:52
2934,148,0 days 00:01:56
2935,148,0 days 00:02:12
2936,148,0 days 00:01:35
2937,148,0 days 00:02:32
2938,148,0 days 00:01:38
2939,148,0 days 00:00:30
2940,148,0 days 00:01:07
2941,148,0 days 00:01:20
2942,148,0 days 00:03:50
2943,148,0 days 00:03:45
2944,148,0 days 00:04:25
2945,148,0 days 00:04:43
2946,148,0 days 00:04:45
2947,148,0 days 00:04:39
2948,148,0 days 00:02:50
2949,148,0 days 00:03:30
2950,148,0 days 00:04:46
2951,148,0 days 00:06:10
2952,148,0 days 00:08:03
2953,148,0 days 00:00:12
2954,148,0 days 00:01:19
2955,148,0 days 00:01:02
2956,148,0 days 00:00:08
2957,148,0 days 00:01:38
2958,148,0 days 00:00:58
2959,148,0 days 00:00:32
2960,148,0 days 00:00:42
2961,148,0 days 00:00:04
2962,148,0 days 00:00:17
2963,148,0 days 00:00:02
2964,148,0 days 00:00:06
2965,148,0 days 00:00:09
2966,148,0 days 00:00:45
2967,148,0 days 00:00:26
2968,148,0 days 00:01:47
2969,148,0 days 00:01:47
2970,148,0 days 00:01:40
2971,148,0 days 00:01:33
2972,148,0 days 00:00:23
2973,148,0 days 00:00:46
2974,148,0 days 00:00:05
2975,148,0 days 00:00:05
2976,148,0 days 00:01:21
2977,148,0 days 00:01:54
2978,148,0 days 00:01:21
2979,148,0 days 00:01:42
2980,148,0 days 00:01:53
2981,148,0 days 00:01:42
2982,148,0 days 00:00:58
2983,148,0 days 00:01:11
2984,148,0 days 00:00:42
2985,148,0 days 00:00:03
2986,148,0 days 00:00:28
2987,148,0 days 00:00:26
2988,148,0 days 00:01:23
2989,148,0 days 00:00:53
2990,148,0 days 00:01:31
2991,148,0 days 00:00:58
2992,148,0 days 00:00:40
2993,148,0 days 00:00:49
2994,148,0 days 00:00:30
2995,148,0 days 00:01:35
2996,148,0 days 00:02:27
2997,148,0 days 00:03:08
2998,148,0 days 00:03:47
2999,148,0 days 00:00:05
3000,148,0 days 00:00:47
3001,148,0 days 00:01:21
3002,148,0 days 00:00:10
3003,148,0 days 00:01:04
3004,148,0 days 00:01:08
3005,148,0 days 00:00:50
3006,148,0 days 00:00:59
3007,148,0 days 00:01:31
3008,148,0 days 00:01:00
3009,148,0 days 00:01:35
3010,148,0 days 00:01:40
3011,148,0 days 00:00:14
3012,148,0 days 00:00:03
3013,148,0 days 00:01:33
3014,148,0 days 00:02:04
3015,148,0 days 00:02:05
3016,148,0 days 00:01:25
3017,148,0 days 00:01:14
3018,148,0 days 00:02:29
3019,148,0 days 00:01:27
3020,148,0 days 00:00:31
3021,148,0 days 00:01:23
3022,148,0 days 00:01:58
3023,148,0 days 00:02:17
3024,148,0 days 00:02:15
3025,148,0 days 00:02:49
3026,148,0 days 00:01:43
3027,148,0 days 00:02:13
3028,148,0 days 00:03:26
3029,148,0 days 00:03:25
3030,148,0 days 00:02:31
3031,148,0 days 00:03:12
3032,148,0 days 00:03:58
3033,148,0 days 00:06:33
3034,148,0 days 00:06:27
3035,148,0 days 00:07:48
3036,148,0 days 00:08:47
3037,148,0 days 00:07:59
3038,148,0 days 00:07:56
3039,148,0 days 00:06:37
3040,148,0 days 00:07:51
3041,148,0 days 00:08:44
3042,148,0 days 00:09:31
3043,148,0 days 00:10:28
3044,148,0 days 00:00:05
3045,148,0 days 00:02:35
3046,148,0 days 00:02:36
3047,148,0 days 00:01:33
3048,148,0 days 00:03:18
3049,148,0 days 00:02:29
3050,148,0 days 00:02:29
3051,148,0 days 00:02:19
3052,148,0 days 00:01:55
3053,148,0 days 00:01:50
3054,148,0 days 00:02:03
3055,148,0 days 00:00:04
3056,148,0 days 00:00:19
3057,148,0 days 00:01:13
3058,148,0 days 00:00:57
3059,148,0 days 00:01:24
3060,148,0 days 00:01:53
3061,148,0 days 00:02:02
3062,148,0 days 00:01:29
3063,148,0 days 00:00:42
3064,148,0 days 00:01:08
3065,148,0 days 00:00:48
3066,148,0 days 00:00:28
3067,148,0 days 00:02:45
3068,148,0 days 00:03:27
3069,148,0 days 00:02:32
3070,148,0 days 00:03:07
3071,148,0 days 00:03:34
3072,148,0 days 00:03:28
3073,148,0 days 00:02:50
3074,148,0 days 00:03:42
3075,148,0 days 00:02:53
3076,148,0 days 00:01:26
3077,148,0 days 00:02:47
3078,148,0 days 00:02:37
3079,148,0 days 00:04:26
3080,148,0 days 00:04:17
3081,148,0 days 00:05:15
3082,148,0 days 00:05:33
3083,148,0 days 00:04:47
3084,148,0 days 00:04:53
3085,148,0 days 00:04:53
3086,148,0 days 00:06:07
3087,148,0 days 00:07:15
3088,148,0 days 00:08:34
3089,148,0 days 00:09:26
3090,148,0 days 00:00:07
3091,148,0 days 00:02:03
3092,148,0 days 00:02:00
3093,148,0 days 00:03:27
3094,148,0 days 00:05:10
3095,148,0 days 00:04:35
3096,148,0 days 00:04:45
3097,148,0 days 00:05:29
3098,148,0 days 00:04:38
3099,148,0 days 00:05:10
3100,148,0 days 00:04:44
3101,148,0 days 00:03:12
3102,148,0 days 00:02:22
3103,148,0 days 00:03:04
3104,148,0 days 00:03:01
3105,148,0 days 00:04:47
3106,148,0 days 00:04:57
3107,148,0 days 00:05:07
3108,148,0 days 00:04:46
3109,148,0 days 00:05:35
3110,148,0 days 00:05:02
3111,148,0 days 00:05:09
3112,148,0 days 00:05:37
3113,148,0 days 00:05:08
3114,148,0 days 00:04:42
3115,148,0 days 00:07:30
3116,148,0 days 00:08:29
3117,148,0 days 00:07:20
3118,148,0 days 00:07:59
3119,148,0 days 00:07:57
3120,148,0 days 00:08:11
3121,148,0 days 00:07:18
3122,148,0 days 00:07:39
3123,148,0 days 00:06:54
3124,148,0 days 00:05:38
3125,148,0 days 00:05:06
3126,148,0 days 00:06:34
3127,148,0 days 00:06:18
3128,148,0 days 00:06:06
3129,148,0 days 00:06:26
3130,148,0 days 00:07:03
3131,148,0 days 00:05:05
3132,148,0 days 00:06:13
3133,148,0 days 00:07:30
3134,148,0 days 00:08:31
3135,148,0 days 00:09:50
3136,148,0 days 00:00:03
3137,148,0 days 00:02:10
3138,148,0 days 00:03:37
3139,148,0 days 00:03:48
3140,148,0 days 00:04:07
